# x1,y1,z1,x2,y2,z2
9,136
88,155
465,9
529,357
529,308
77,357
535,339
535,163
536,305
394,535
362,137
16,172
538,524
538,400
38,421
540,284
541,504
544,42
329,153
547,200
229,112
417,538
512,199
421,207
499,371
549,514
549,425
238,193
187,546
33,533
451,8
470,163
8,79
278,136
553,141
463,202
531,339
556,229
118,100
123,394
558,103
66,553
310,540
562,111
417,353
457,238
228,103
67,533
549,465
564,98
406,270
19,37
246,547
277,520
451,371
362,383
566,293
425,278
187,91
567,173
398,566
522,463
549,463
216,25
421,507
288,372
569,229
570,163
570,531
308,551
240,487
423,553
563,475
48,300
330,218
481,372
574,396
574,567
522,202
177,69
575,111
575,200
576,563
535,512
420,136
55,531
247,567
569,341
106,547
50,550
313,396
579,187
579,264
45,143
411,459
580,131
581,504
465,136
316,285
461,500
207,507
222,564
132,546
385,307
233,339
141,483
582,5
582,14
550,144
363,127
90,141
576,7
145,28
584,376
481,567
587,522
587,2
213,334
376,247
508,362
589,307
589,569
18,357
385,589
44,282
590,166
385,556
91,579
23,11
591,280
7,80
592,16
592,550
593,146
593,247
594,91
595,363
495,38
190,582
307,569
406,512
596,362
596,164
419,478
42,147
99,131
24,581
253,536
133,282
597,138
597,576
132,58
324,509
27,0
593,59
598,484
598,215
300,52
6,29
599,22
599,550
598,462
61,587
215,484
457,577
298,474
601,530
508,596
247,173
481,584
445,208
12,503
602,57
602,363
67,540
375,351
379,363
192,125
603,167
507,275
79,134
604,451
604,208
605,547
606,112
606,556
449,594
217,313
406,198
235,141
268,188
607,345
607,282
608,517
608,20
44,289
74,179
609,404
38,312
610,309
421,495
99,50
70,28
357,608
31,79
423,187
258,136
306,101
312,209
0,29
266,433
611,246
611,588
478,610
612,58
613,474
613,460
327,578
228,549
413,285
33,594
356,359
197,245
191,84
588,246
391,469
245,45
404,530
521,280
358,510
614,548
611,547
271,610
82,441
52,223
414,598
614,287
69,231
131,50
33,449
331,61
336,126
364,223
148,253
615,123
615,1
243,187
10,613
118,268
338,610
616,42
616,476
69,215
611,527
379,329
617,106
468,388
618,520
618,470
590,478
199,405
619,29
619,278
18,517
421,18
127,338
80,273
493,619
53,606
261,611
39,85
406,321
47,137
601,609
620,97
620,554
165,193
356,335
28,10
247,146
132,612
436,314
429,12
391,591
621,371
621,124
488,103
393,212
509,356
224,84
360,413
115,140
424,65
165,524
229,589
197,237
219,389
622,181
623,478
623,309
8,499
287,191
101,114
520,470
280,349
169,618
124,371
334,166
278,74
106,181
43,617
25,575
624,464
624,253
232,191
127,595
1,12
575,230
232,287
301,624
351,607
15,190
19,68
625,398
625,293
218,374
63,142
408,251
382,353
456,57
626,525
626,144
166,213
411,413
172,592
66,141
387,615
448,333
359,258
99,599
83,379
627,226
627,444
379,602
137,596
300,344
628,241
628,27
325,627
184,309
629,249
629,455
265,54
386,517
440,622
126,57
452,391
463,587
264,91
331,530
344,243
628,395
470,169
629,149
471,625
630,300
630,66
452,324
452,73
12,273
93,251
190,476
261,43
327,246
386,222
66,300
86,489
134,627
378,615
631,67
631,86
408,93
96,168
452,508
506,463
456,532
297,65
172,486
541,427
144,525
296,520
32,102
620,40
26,211
559,614
632,551
102,24
633,391
633,50
134,445
424,17
152,218
176,359
402,631
172,145
316,413
294,102
634,235
634,286
471,112
364,225
96,127
321,199
347,628
635,540
635,155
202,493
76,125
508,633
301,337
48,66
261,246
502,250
114,148
288,375
554,97
194,295
60,115
145,494
439,298
449,631
216,611
120,197
252,106
369,455
603,624
310,635
636,34
636,565
508,469
265,342
275,468
471,348
175,313
384,389
230,111
494,460
158,332
167,464
194,21
473,486
179,439
618,277
30,5
294,506
604,8
104,581
637,115
637,76
472,101
204,265
55,429
370,168
638,247
638,414
122,81
376,638
588,60
162,41
20,365
223,630
639,391
639,99
260,83
133,289
627,466
61,2
40,142
288,192
7,3
508,391
327,433
31,499
150,490
480,429
497,266
59,462
196,333
113,14
310,408
39,623
104,24
493,331
640,197
640,352
444,226
262,551
347,209
636,177
191,26
367,275
52,344
388,368
94,467
156,97
378,13
4,441
259,320
26,84
641,465
641,488
106,605
456,621
198,387
642,222
642,537
497,433
629,564
643,510
643,571
644,184
461,338
645,397
645,533
502,212
646,557
583,201
395,262
557,13
647,501
647,239
325,466
342,53
210,46
351,304
413,380
73,131
87,291
385,53
537,222
180,645
648,212
648,159
135,310
121,246
302,585
362,164
368,151
503,412
32,24
100,268
643,358
637,60
76,175
39,644
119,46
33,91
188,170
344,630
216,140
649,271
649,168
17,322
314,92
532,78
414,44
650,127
650,461
105,398
198,223
231,320
236,496
239,501
651,37
37,203
652,50
652,350
653,54
653,586
654,419
654,610
358,548
655,245
655,143
317,15
136,335
142,601
443,96
121,76
450,245
47,513
407,651
295,58
417,524
348,51
184,85
414,247
155,540
109,543
656,71
656,498
476,34
500,444
224,191
512,321
586,54
141,634
460,439
639,349
205,569
490,35
340,436
657,183
204,385
452,633
658,23
658,332
431,642
411,380
304,607
460,145
214,137
17,561
189,137
280,486
434,491
289,320
659,384
659,594
653,265
505,515
151,290
625,543
486,22
347,368
435,502
274,647
243,659
24,89
524,411
209,38
89,415
437,287
39,206
369,629
90,235
660,314
660,201
287,559
365,537
17,545
324,359
523,506
661,112
661,276
330,152
620,534
399,354
546,579
662,333
662,45
663,257
663,303
664,358
664,614
224,54
230,663
237,640
422,647
407,518
469,453
196,343
172,185
159,212
270,321
297,561
49,129
180,422
49,135
555,472
534,156
210,116
244,176
232,346
376,282
641,558
322,545
291,627
545,656
471,661
215,289
11,658
665,252
665,515
189,348
132,255
139,194
73,244
389,243
299,323
610,419
499,604
516,11
395,347
76,115
290,368
666,311
283,666
361,632
134,466
641,332
395,632
448,662
25,230
373,196
444,291
158,488
485,379
388,381
449,659
624,114
134,441
667,180
667,72
105,566
53,543
585,653
115,360
327,121
21,167
668,341
668,205
358,614
206,462
528,405
378,646
126,532
259,128
544,616
639,633
318,124
315,213
400,165
389,344
86,88
68,124
515,552
669,401
313,372
281,317
670,457
670,319
166,64
345,618
70,657
122,199
44,133
505,542
656,26
340,622
671,7
671,597
491,93
485,260
476,128
264,72
87,325
318,68
199,535
672,666
672,490
450,319
142,446
130,63
60,121
195,487
499,485
286,643
332,669
283,426
664,559
174,166
75,57
439,494
284,635
409,266
286,297
673,181
89,581
497,173
213,500
105,458
231,636
332,488
384,594
174,660
442,138
674,99
674,591
258,328
96,649
329,83
323,522
170,270
545,71
208,8
43,673
399,319
425,9
221,185
3,671
227,534
200,252
33,180
452,362
442,265
409,497
513,318
291,390
412,671
175,482
438,111
486,591
410,161
230,254
335,258
326,490
675,483
675,553
451,513
394,233
353,157
311,490
238,400
553,483
234,269
161,554
425,202
49,162
316,411
676,178
676,204
289,484
172,70
677,424
677,211
678,269
678,518
422,667
389,659
679,92
679,201
423,675
354,655
440,340
680,420
680,335
31,260
47,164
283,672
681,417
681,577
682,541
682,662
418,618
587,202
677,65
344,219
59,679
434,447
128,475
83,444
263,528
25,200
150,666
531,428
284,501
304,375
120,640
40,299
454,220
523,161
650,595
658,516
370,267
591,639
642,70
288,217
382,681
214,47
448,682
490,666
174,340
670,279
204,342
419,213
261,433
236,644
440,266
207,275
549,558
39,403
453,307
683,86
683,157
229,661
208,383
257,303
227,506
448,143
214,116
312,388
109,479
30,95
109,293
684,500
684,153
418,277
685,253
145,10
495,308
244,439
539,36
686,90
479,317
426,555
242,154
49,408
507,468
548,424
250,212
95,53
486,221
479,15
450,670
94,185
316,524
95,442
205,229
466,4
386,62
656,557
376,44
424,191
30,109
209,361
14,30
430,489
573,110
650,338
469,307
147,476
486,94
65,17
83,226
309,644
86,430
296,560
21,58
249,642
113,138
373,568
264,152
188,411
160,306
67,155
495,361
319,457
417,577
431,185
283,555
17,211
518,203
360,285
32,256
248,479
99,652
73,50
106,673
444,684
343,352
679,462
322,561
505,665
219,459
402,449
386,537
430,352
334,654
515,669
286,571
687,213
687,654
386,564
356,324
315,539
380,188
426,101
71,646
68,37
688,296
688,182
392,298
361,395
250,159
175,121
277,133
34,565
689,118
689,52
677,17
380,528
194,152
491,117
306,114
225,378
118,219
690,586
690,442
310,251
241,347
224,412
461,687
74,29
466,23
243,384
109,15
458,242
49,239
401,552
328,278
675,255
689,100
62,517
531,233
477,415
402,353
450,237
267,292
37,78
691,279
691,489
692,273
692,7
170,689
641,549
685,624
153,595
162,272
326,194
6,262
217,125
388,129
693,437
693,393
117,554
326,218
135,408
92,403
342,95
471,398
652,144
67,88
195,340
418,688
528,511
694,60
573,267
151,63
303,572
481,288
455,149
349,391
402,659
274,381
613,298
695,223
695,48
696,140
696,572
320,215
569,668
65,286
234,126
578,497
302,693
448,541
217,76
388,290
697,134
697,226
346,585
31,83
303,427
113,544
379,260
572,140
692,503
375,263
523,294
681,524
631,683
147,475
479,281
532,19
273,7
698,461
698,153
567,638
89,477
699,87
699,11
323,61
682,415
437,346
259,560
25,527
120,352
450,354
88,492
700,162
700,130
150,672
117,130
11,87
502,693
292,573
242,443
84,503
412,692
701,265
701,586
642,107
446,151
477,568
682,581
110,85
125,360
46,458
403,314
702,194
702,58
672,149
0,6
0,619
488,558
703,324
703,176
55,182
444,153
439,328
334,687
704,22
704,550
264,546
256,438
256,505
636,317
41,700
20,10
382,389
378,1
562,230
4,420
281,177
625,276
21,472
543,276
387,364
10,77
401,516
585,676
559,393
394,339
477,373
236,177
323,601
705,305
705,664
392,179
477,410
471,189
190,544
685,301
685,600
706,286
706,510
460,10
707,542
707,256
690,3
295,702
355,251
708,365
708,28
186,427
139,555
438,104
43,108
237,245
104,186
139,21
505,707
410,554
522,506
350,674
64,174
611,25
302,178
591,22
466,697
375,511
412,3
709,590
709,334
195,64
350,99
63,40
135,284
336,602
326,702
234,518
336,363
467,416
41,491
595,698
349,453
504,682
596,205
128,34
366,523
181,240
179,298
399,450
166,709
667,264
20,708
418,560
516,699
377,572
220,706
684,315
521,453
297,634
710,673
710,617
143,427
711,236
711,69
262,179
400,457
397,533
436,660
1,480
334,590
423,66
274,239
59,414
337,464
171,467
237,279
52,630
107,183
295,546
374,275
224,232
494,144
410,432
577,691
165,238
442,342
229,606
401,332
489,279
145,16
108,266
207,374
630,695
277,259
32,438
231,177
712,147
712,616
27,241
206,679
427,448
242,370
365,107
478,334
156,227
129,239
713,41
713,130
219,268
317,565
386,98
416,306
160,426
422,367
423,243
486,704
374,326
418,259
220,600
700,63
113,442
407,210
52,118
714,114
714,603
539,390
443,458
367,381
586,265
211,656
505,158
294,32
503,498
715,142
715,299
340,487
716,13
716,646
706,454
122,511
717,440
717,617
717,622
537,107
0,493
697,627
126,269
350,550
472,603
438,252
74,328
19,456
153,500
592,144
367,330
430,492
343,251
710,717
441,445
12,480
72,422
438,562
257,696
228,558
718,94
718,369
430,343
374,311
66,686
311,207
161,432
539,699
617,622
366,294
220,286
225,561
57,19
73,580
719,425
719,514
522,227
270,405
392,551
28,365
720,268
720,459
405,321
119,518
237,352
364,378
152,72
315,64
115,165
298,460
482,327
152,295
508,341
299,142
241,0
90,225
283,149
77,474
721,48
721,686
722,109
722,248
346,54
173,146
383,509
331,0
446,347
202,719
428,55
54,412
616,190
207,56
220,141
571,548
459,268
675,301
105,51
196,355
646,13
368,209
1,716
492,251
415,568
355,447
370,271
498,12
350,131
376,414
145,592
427,663
51,210
348,210
723,467
723,160
407,513
648,559
172,704
724,359
724,244
45,448
278,493
48,686
36,64
185,718
453,204
254,186
75,456
386,20
722,293
354,143
356,441
295,132
181,617
560,475
171,435
277,345
242,105
415,333
272,63
161,156
254,427
206,711
418,296
119,443
208,164
206,69
491,713
138,3
725,402
725,683
399,303
292,248
3,54
725,631
254,562
578,482
377,193
263,413
26,498
705,559
123,480
162,129
476,565
259,289
726,644
726,85
198,52
338,649
727,296
727,428
335,82
392,308
256,252
100,170
266,583
330,422
514,202
378,71
728,555
728,35
75,485
402,389
234,678
523,156
562,104
455,160
174,436
281,496
139,728
583,440
85,644
416,723
442,701
39,711
283,455
729,216
729,257
410,434
195,36
730,158
730,669
393,648
129,381
731,182
342,701
364,695
369,431
128,712
438,575
45,197
694,696
732,622
732,240
176,724
86,492
435,302
225,71
240,622
511,304
154,248
158,669
407,214
116,348
446,715
394,512
433,578
272,151
733,262
733,27
184,267
254,663
63,446
340,732
472,426
406,170
136,680
194,58
492,310
423,300
45,655
171,94
515,240
258,724
446,241
732,717
423,579
60,140
159,114
4,134
343,355
523,227
698,650
392,262
369,249
157,725
178,521
39,726
378,716
124,19
154,292
592,494
191,548
638,481
377,399
61,530
241,331
496,177
182,563
495,529
120,45
588,216
53,556
92,201
734,120
734,196
382,720
409,59
325,11
234,119
231,34
104,32
454,510
395,733
381,468
464,612
705,510
595,329
329,444
489,157
186,504
66,721
545,211
710,43
182,80
429,233
70,107
560,688
735,651
735,203
261,108
373,434
407,735
736,632
121,588
488,505
427,354
203,651
416,250
148,536
565,190
129,272
684,390
518,210
174,314
326,139
49,41
272,290
429,273
214,189
717,340
320,128
429,731
526,78
552,487
188,100
737,110
737,496
327,261
336,234
496,110
15,722
726,496
18,56
78,269
218,702
301,600
428,182
729,611
341,469
163,122
432,89
273,731
106,200
431,70
472,728
271,267
168,443
533,284
513,214
375,192
446,609
18,529
519,185
482,173
409,201
154,370
41,93
274,129
360,76
6,179
351,584
738,4
738,82
117,620
681,459
612,337
595,379
739,63
739,715
452,703
690,138
576,147
15,582
336,96
512,387
740,447
740,373
741,431
741,249
203,269
742,189
742,205
743,731
743,55
20,537
164,383
347,361
542,228
744,482
744,574
449,725
358,571
255,546
322,225
745,281
745,110
746,239
746,135
338,419
150,56
503,273
75,621
154,566
230,729
102,366
480,233
284,397
601,715
151,739
498,557
364,90
350,144
333,568
70,183
299,534
165,285
497,146
542,103
407,116
470,727
159,306
137,205
308,77
30,582
540,533
511,169
473,221
36,699
263,192
452,176
387,123
422,645
747,709
747,314
720,219
458,119
239,135
183,642
311,326
748,571
748,65
749,685
749,454
750,519
750,657
588,694
292,110
428,570
81,470
568,196
35,555
519,657
128,560
751,149
751,62
752,43
752,605
753,445
753,79
527,200
40,117
518,735
160,101
488,730
458,51
687,419
60,76
726,236
747,166
748,706
319,238
294,228
492,343
154,267
64,539
208,753
148,559
754,216
754,694
382,459
748,643
