# x1,y1,z1,x2,y2,z2
477,316
184,25
169,313
36,78
83,43
703,549
410,505
433,347
550,299
336,134
458,492
77,138
528,185
155,65
155,676
418,564
703,550
497,183
658,465
155,329
275,274
102,227
726,499
339,153
727,414
727,717
256,726
245,571
729,275
578,184
731,61
731,230
305,111
711,731
734,369
734,694
735,239
736,650
737,703
737,397
233,277
738,119
739,179
239,376
742,552
742,726
744,576
339,417
467,316
663,433
257,82
315,739
166,414
178,309
102,697
748,398
467,336
749,116
750,253
750,215
751,161
751,576
752,118
523,392
549,737
397,372
239,215
755,380
656,262
736,299
709,64
147,742
757,578
757,505
239,750
761,694
761,369
757,678
666,417
574,523
327,463
465,307
357,104
762,366
473,738
307,230
442,83
249,557
452,55
764,246
764,628
578,25
559,392
600,744
765,505
765,221
262,119
89,270
768,274
768,517
295,727
183,326
303,731
61,230
769,747
769,609
740,61
329,704
473,656
257,748
770,183
770,17
772,525
141,17
617,742
703,712
433,338
777,375
209,764
497,770
128,40
40,618
206,345
389,183
49,114
192,338
713,210
591,743
491,559
470,465
780,666
780,492
559,780
645,652
600,456
270,638
492,666
781,597
781,735
73,274
711,230
712,513
772,657
299,158
64,407
762,28
108,81
782,452
782,495
450,391
390,164
758,636
113,548
784,497
784,141
785,85
785,166
167,458
545,636
408,336
52,40
748,82
786,270
64,133
787,107
788,358
788,307
790,652
790,484
372,483
791,678
211,769
541,523
518,709
103,653
792,239
792,106
159,248
626,125
10,791
555,25
167,720
751,148
793,442
706,546
487,167
358,307
463,169
795,266
552,425
676,65
551,777
797,313
797,772
798,326
798,20
95,169
241,70
86,346
799,730
657,797
690,788
689,357
227,507
800,507
460,782
801,214
772,313
576,486
597,498
484,652
585,793
152,277
664,359
18,730
803,390
803,145
74,322
762,107
683,611
192,67
805,734
690,595
470,595
276,686
409,275
537,624
224,427
807,774
807,219
808,501
808,221
809,411
810,200
685,580
252,583
219,774
78,335
251,209
486,327
339,523
811,777
811,51
813,242
17,784
626,80
