# x1,y1,z1,x2,y2,z2
682,180
511,211
747,93
760,69
726,93
779,280
794,579
808,422
699,135
819,676
290,143
547,736
825,683
811,670
111,793
168,511
393,211
845,511
846,382
723,88
852,51
778,51
770,71
857,799
194,372
860,393
9,66
585,537
772,211
869,691
360,554
872,724
872,177
317,842
876,314
877,300
264,372
464,395
882,416
382,3
686,876
85,372
233,353
884,129
887,464
889,139
622,395
800,581
177,724
395,600
595,427
896,539
314,773
897,287
902,810
869,743
907,452
287,390
911,808
911,595
912,71
180,38
458,632
872,192
616,295
595,808
915,285
915,860
627,911
916,753
916,60
60,753
393,866
422,872
335,112
918,484
884,446
922,139
427,390
924,372
459,59
422,911
791,916
353,317
926,412
926,797
927,558
927,807
902,900
917,832
288,887
929,342
723,202
865,372
931,876
931,773
933,128
934,621
934,676
938,64
810,928
940,4
793,75
353,926
440,345
941,155
941,902
929,239
860,285
37,755
412,797
943,102
687,515
901,797
944,930
944,36
133,465
31,11
102,820
699,192
946,567
946,312
772,915
810,941
947,122
947,751
904,858
601,916
950,96
819,763
952,36
952,133
735,143
694,921
116,266
953,686
953,253
928,634
638,933
928,900
922,889
751,122
367,285
956,396
499,874
9,918
957,492
957,907
431,359
924,194
96,550
958,743
958,903
155,902
944,0
439,495
952,0
960,826
932,180
707,921
170,177
911,872
744,852
362,539
923,861
961,730
141,509
960,396
130,720
159,807
190,112
963,287
965,271
310,403
966,288
966,395
738,254
187,71
458,266
967,605
967,854
968,74
968,366
169,292
532,660
457,188
970,382
970,532
882,793
969,151
830,926
558,609
284,599
861,582
222,652
715,442
578,188
121,64
972,154
367,915
3,970
973,262
974,927
918,200
777,272
975,96
279,628
462,968
889,712
439,964
977,118
978,750
978,879
698,51
647,926
123,382
887,966
979,320
979,728
317,412
980,465
980,589
981,95
981,4
982,85
982,886
983,513
983,771
462,74
728,320
984,284
984,135
96,684
957,452
298,3
985,700
985,359
529,284
986,636
514,202
664,81
354,962
68,663
532,737
737,874
532,382
588,693
561,869
903,743
527,284
672,157
37,881
987,354
988,97
988,416
771,500
877,701
131,760
308,827
223,739
208,673
628,430
362,894
83,981
989,258
989,450
430,279
55,118
928,212
255,983
42,157
406,577
990,869
990,410
991,50
992,900
992,120
945,485
159,927
886,85
55,977
257,540
730,582
514,359
963,390
222,100
986,670
689,545
342,500
726,262
219,746
995,699
995,455
879,750
996,360
996,310
400,864
729,81
359,700
997,805
997,214
214,442
304,509
341,716
225,130
23,59
148,722
252,978
488,979
399,255
950,154
532,417
389,916
101,682
809,945
1001,222
1002,751
374,280
514,88
37,368
364,776
440,359
934,987
714,488
508,862
1003,185
1003,76
604,169
585,885
476,984
689,716
702,157
447,999
415,745
99,417
1004,63
1004,774
201,903
109,17
393,915
152,310
172,983
160,680
529,172
917,73
239,937
681,913
764,516
415,765
103,810
616,448
1005,983
1006,938
1007,687
1007,671
497,40
845,574
835,473
561,958
28,656
1002,947
201,743
671,22
395,946
753,497
1009,701
1009,300
613,416
109,1004
326,609
432,817
1010,864
