# x,y,z
-5.625193198478912393e+01,-1.025957318762841020e+01,-2.643485661397481223e+01
-5.854564902850459163e+01,-2.043136250392014830e+01,-2.717417169085752349e+01
-3.981870622205691035e+01,-4.403188990775576173e+01,-2.183519561832568101e+01
-2.153596409726205252e+00,-2.422240952834279426e+01,3.975877917880078627e+01
-2.302895763235179771e+01,1.291426561024459296e+01,-2.139676936659249051e+01
4.275588292465241835e+01,-3.217420399389376229e+01,3.134410608615274541e+01
-6.278175795895050726e+01,-2.563392962914286244e+01,-3.078142751528648802e+01
-1.537630644332620555e+01,-3.096941579653824661e+01,-1.668135532519115216e+01
-1.241854429622140721e+01,1.681781135768403246e+01,-2.472588157427511391e+01
5.589932701423739658e+00,-2.628910625380317612e+01,2.922875950090643826e+01
-4.653979626268709069e+01,-5.363098777934463612e+01,-2.569817295339428753e+01
-2.652810063297171084e+01,2.191088479695090285e+01,-2.663533406402164871e+01
3.992939946557354602e+01,2.979517226125938123e+01,-1.320313438637067094e+01
-1.452228040121935404e+00,-5.694588537645970838e+00,6.593883325747067659e+01
-4.981638604140123761e+01,-9.129108584625593714e-01,-2.396288360307136855e+01
5.634595083115105041e+00,-3.274545861825308890e+01,-2.385823889585877566e+01
-2.559972487717081435e+01,-2.763042107513970791e+01,-1.587470992508783674e+01
5.081221615261590330e+01,-3.784500698389616780e+00,-3.679218520645508050e+01
-9.539367628412055433e-01,2.184628250937963401e+01,-3.173578264704662644e+01
4.027123740573408384e+01,-3.540534344961901070e+01,3.775687139200447717e+01
-6.304612339505047913e+01,-3.466542168012905734e+01,3.454567564243171685e-01
-6.715471653677079189e+01,-2.158598197069358093e+01,-3.424140727819816021e+01
4.105008312572324058e+01,2.892658025088784157e+01,-7.020626905700959242e+01
5.952250108914825688e+01,-1.312583642009780149e+01,-4.224075758579798645e+01
-6.599633719915505026e+01,-3.065289412982598716e+00,-1.581780035920606764e+01
3.890667141092718140e+01,-1.617271484879565691e+01,-5.487596391039787136e+01
3.756158659204349703e+01,-3.891280164542448716e+01,-1.750137714156881685e+01
1.023665294576582241e+01,-2.892925425444099474e+01,-2.613561588247479150e+01
3.761943837813743841e+01,2.743989731154970713e+01,-7.996755854607303604e+01
4.570207307424982446e+01,2.203928063581609198e+00,-3.538880939755792099e+00
-3.034234122240068743e+01,-5.086422949325565668e+01,-2.091140484808508404e+01
-4.555057185616219328e+01,2.977465007621072246e+01,2.270746323199948513e+00
4.447710632404623254e+01,-3.345292063576072650e+01,3.711924865527188899e+01
5.804129710425198141e+01,-2.920227114505491883e+01,2.615200840098988522e+01
4.263364195629973352e+01,9.938032400176092906e+00,1.917827516526112319e+01
4.198750149643110063e+01,2.519816336498347908e+01,-6.401917798091577083e+01
-1.673305692907737452e+01,-2.444344704893880760e+01,3.843995868347567324e+01
-3.577815247175599467e+01,-5.086169808548766724e+01,-1.985400329565390365e+01
-1.357888415877906318e+00,4.023790622275412687e+01,-5.177999140709945891e+01
8.484913063942386202e+00,1.580118123086341164e+01,9.695173100877794070e+01
-3.869252334253351222e+01,2.318498917501485224e+01,5.637903748884866673e+01
3.596599760413329960e+01,-3.225350031834770448e+01,4.861764719363287668e+01
1.035767127006777777e+01,-2.270552483009070954e+01,3.506071418752422630e+01
-4.721608081244210808e+01,1.614095324185027280e+01,4.603645881617356395e+01
3.157631282541711215e+01,-9.130355285416975164e+00,-4.710681604629602504e+01
-4.780753414880295793e+01,1.052775081727587292e+01,-2.740426095766709125e+01
2.847150426688856939e+01,-5.387558821477119864e+01,-3.947177571802122742e+01
-7.529529455850574493e+01,-2.079543883434525853e+01,-3.904576350837829324e+01
-5.946474682784906918e+01,-5.346411928057433016e+01,-3.215774022183601488e+01
-1.849462663075309266e+01,-1.146953587219249560e+00,6.390916787745710081e+01
5.462665280644976917e+00,2.197686327883843305e+01,-3.567872345075463869e+01
3.589892363843691925e+01,1.252299956027736272e+01,7.586260893700183772e+01
-4.396503183861317332e+00,3.726514459957633818e+01,7.241439588816696471e+01
2.515455785481818651e+01,2.915491045023883032e+01,-6.823917252001460554e+01
-3.462022451489585251e+01,1.757544203676544115e+01,-2.552665060064299496e+01
-7.221365824461641125e+01,-1.879572279212120378e+01,-2.349339182119681624e+01
