# x1,y1,z1,x2,y2,z2
4.183108774702020582e+01,5.651392248908643978e+01,-3.397717367664759536e+01,3.835057802840088215e+01,6.082162971000018103e+01,-4.525364846224118764e+01
-4.898851807373413969e+00,5.995876893479720415e+00,6.004934421100540476e+01,-1.914719260577123494e+00,3.193706334579781814e+00,5.469239136622612563e+01
-1.323410687114604656e+01,7.030720920781703853e+01,-3.402657007007490186e+00,-1.202236654577195729e+01,7.116530362399801390e+01,-8.766360278527304262e-01
-1.323410687114604656e+01,7.030720920781703853e+01,-3.402657007007490186e+00,-1.494752859552101221e+01,6.968948842537047028e+01,-1.221703740564879404e+01
-6.710280988200771901e+01,1.612908583234949234e+01,-9.175664845412887516e+00,-6.978767082089277096e+01,1.408171666650028797e+01,-2.716020121625379602e+01
5.743238347627460882e+01,2.494174824681887515e+01,-1.887573089395421633e+01,5.678355351642965587e+01,3.322361182992030137e+01,-7.157562366157986133e+00
7.719275898268676883e+01,1.750049486585092628e+00,2.823834161244638707e+01,7.275518870954505246e+01,8.966198961812931856e+00,3.022573926022501567e+01
7.353389695790187375e+01,-1.153488879456052274e+01,-2.453672011119605401e+01,7.662162966659298036e+01,-1.073581567192460362e+01,-1.550200811630037556e+01
6.655181341098311520e+01,1.517554982033907862e+01,1.001446910587271510e+01,6.309595080937471323e+01,2.098593773557551145e+01,1.294799099039678225e+01
-3.348316427716017074e+01,6.214649784149236211e+01,-2.766784930305570001e+01,-3.355808868978266446e+01,6.336005261580366010e+01,-3.562038955582091404e+01
-2.036560030599825311e+01,6.552786648412822501e+01,-5.925974761688387105e+00,-1.323410687114604656e+01,7.030720920781703853e+01,-3.402657007007490186e+00
3.294800627756827538e+01,7.277245207738624799e+01,8.432126536532402739e+00,3.921586022367100810e+01,7.078314029262212159e+01,1.485556372982286177e+01
3.557780902856725191e+01,6.798691302414576398e+01,-4.972761796679004753e+00,3.282757523912268027e+01,6.661800365265445123e+01,-2.988804368204392325e+00
-4.671626271839718925e+01,3.873654084570841860e+01,2.730986130358255792e+01,-4.584353424576502078e+01,3.807170583125978425e+01,2.307093754982541967e+01
5.983783615913966258e+01,-3.576357539868040902e+01,1.147111667692441905e+01,6.745674888369475752e+01,-2.622254895931268592e+01,1.430959865333886860e+01
-4.831596479409370914e+01,5.155480147905582555e+01,-4.943555661168731774e+01,-4.215035739419702310e+01,5.608454074632415853e+01,-4.487613298630040504e+01
2.892948379475068066e+01,7.198686477789040339e+01,-1.204284886535845311e+00,3.557780902856725191e+01,6.798691302414576398e+01,-4.972761796679004753e+00
2.650129001345035817e+01,6.036788165684917828e+01,-7.165053252538515949e+01,1.942443682352055845e+01,6.688620246788950396e+01,-5.869990631643327106e+01
-4.277361213704871545e+01,5.698184876856625181e+01,-4.840236902430898880e+01,-4.108716157223585697e+01,5.817479829068771124e+01,-4.581577122760133847e+01
-4.277361213704871545e+01,5.698184876856625181e+01,-4.840236902430898880e+01,-4.215035739419702310e+01,5.608454074632415853e+01,-4.487613298630040504e+01
2.795984539575089656e+01,7.399858852558183742e+01,9.851925707451061953e+01,1.332468350457827277e+01,7.428060252164756605e+01,8.439406730283207025e+01
-7.240042059788279971e+01,-7.290573438884709390e+01,-2.830347015063729188e+01,-7.389656966211734357e+01,-5.840978491853361021e+01,-2.003012579866435061e+01
-6.082459919077637522e+01,-7.430937402538161507e+01,-4.253820638712151236e+01,-6.753518479187367518e+01,-7.239218219818894795e+01,-4.821727139274231178e+01
-2.966836559449118127e+01,3.228362673459896115e+01,6.687188275121739878e+01,-3.161059934620983825e+01,3.412665017695962888e+01,6.620929071936076582e+01
5.699056976612405379e+01,6.496942042316368315e+01,8.974290601320858229e+01,5.855773082625432835e+01,6.294031850209977108e+01,8.996385720109751105e+01
5.699056976612405379e+01,6.496942042316368315e+01,8.974290601320858229e+01,4.692516374853081373e+01,7.006314781975298445e+01,8.875591489152954239e+01
7.272338242545698961e+01,1.325366405197209296e+01,8.573993079355406621e+01,7.731874359301028221e+01,9.969532293381465848e+00,7.209578725836654201e+01
7.916961729495949385e+01,-4.525674206401429700e+00,1.768277500890991227e-01,7.803995879067117869e+01,-3.251875150937981296e+00,1.058385933879556040e+00
7.916961729495949385e+01,-4.525674206401429700e+00,1.768277500890991227e-01,7.983752132460992357e+01,-6.993330999464326680e+00,7.456677367330584616e+00
5.536495627048156365e+01,2.653992580302083937e+01,-5.062486573948000768e+01,5.845869110536825985e+01,1.512336018629273759e+01,-6.118486217734653820e+01
-2.895252953815899755e+00,7.158672935817651251e+01,-4.580332057492584141e+01,-3.630500596034166971e+00,6.899879230929040830e+01,-6.192222641337785660e+01
1.595153848175455380e+01,7.062922153180367957e+01,-3.516184889432854987e+01,5.614981999826969883e+00,7.172827069888006690e+01,-4.314989207847052199e+01
6.328774602973826546e+01,1.396197502394562129e+01,-1.546099934590178471e+01,6.400146660756499273e+01,1.192405967586804749e+01,-1.644300279405361564e+01
6.328774602973826546e+01,1.396197502394562129e+01,-1.546099934590178471e+01,6.687828046189727615e+01,6.366097807593471103e+00,-1.105391056810722716e+01
3.414118701679792167e+01,-7.662079745355604210e+00,6.224372506142516670e+01,3.405209699983401350e+01,-7.405582984172402128e+00,5.961613389453242462e+01
-4.108716157223585697e+01,5.817479829068771124e+01,-4.581577122760133847e+01,-4.215035739419702310e+01,5.608454074632415853e+01,-4.487613298630040504e+01
-4.831596479409370914e+01,5.155480147905582555e+01,-4.943555661168731774e+01,-4.277361213704871545e+01,5.698184876856625181e+01,-4.840236902430898880e+01
-7.612292360755712650e+01,-2.307523088414824031e+01,-5.364345725627645578e+01,-7.095534647719988186e+01,-2.734147793977352592e+01,-4.843342914615735850e+01
6.085848209445769186e+01,4.427063432259627263e+01,3.237509206013034202e+01,6.116902274682337293e+01,3.611427378921643339e+01,2.598101337100230168e+01
3.856576437363549559e+01,6.219637403075870452e+01,-2.858936954341679382e+01,3.835057802840088215e+01,6.082162971000018103e+01,-4.525364846224118764e+01
-6.552887545975610806e+01,-7.960419647613457528e+01,-5.379386767166141681e+01,-6.080810695020589662e+01,-7.733231515314344051e+01,-4.145881884905187320e+01
-6.904069535331693430e+01,1.402312585750789786e+01,-4.040925060027213789e+01,-7.402968709695269922e+01,3.664286077169363054e+00,-5.273590114293021713e+01
-7.151394570771884673e+01,6.437397305703623118e+00,-4.002445196890211321e+01,-6.904069535331693430e+01,1.402312585750789786e+01,-4.040925060027213789e+01
2.877176656382780706e+01,7.552266764243165653e+01,1.461855485035469115e+01,3.294800627756827538e+01,7.277245207738624799e+01,8.432126536532402739e+00
-7.296840032000810083e+01,-6.839319122158919129e+01,-4.276904035490312594e+01,-7.762794942212438798e+01,-5.447916322037247028e+01,-4.721898787375238982e+01
-5.697994954673617229e+01,2.276874399038425878e+01,1.197380659739771147e+01,-6.493629545772716938e+01,1.243411571560459450e+01,-6.863710694769901144e-01
-6.978767082089277096e+01,1.408171666650028797e+01,-2.716020121625379602e+01,-7.151394570771884673e+01,6.437397305703623118e+00,-4.002445196890211321e+01
7.275518870954505246e+01,8.966198961812931856e+00,3.022573926022501567e+01,7.442639006271542712e+01,7.990328643831979605e+00,3.836952081404434267e+01
7.508360906558993797e+00,7.163316258149576754e+01,-4.648995145063814505e+01,2.010907077285058975e+01,6.837289202557282408e+01,-4.128903193165071883e+01
2.816401240248775650e+01,5.995685974362255877e+01,-7.169552143602545868e+01,2.650129001345035817e+01,6.036788165684917828e+01,-7.165053252538515949e+01
-1.395715356024349063e+01,6.952649214466534033e+01,-4.184741445272904059e+01,-1.297231674754773501e+01,6.814019883200941763e+01,-6.232329415782307791e+01
-5.474189661581598187e+01,2.448712322475845582e+01,2.611942930944177377e+01,-5.066191550753334383e+01,3.011798498276105818e+01,3.465563133001726470e+01
-1.050785230439842088e+01,7.464391274734066428e+01,1.579470716263143437e+01,-7.658203830331324902e+00,7.556886100495275116e+01,1.509619994744506322e+01
-1.050785230439842088e+01,7.464391274734066428e+01,1.579470716263143437e+01,-1.492205155961738328e+01,7.077070624502808016e+01,2.204184004917561879e+01
-2.298889766246249078e+00,7.434446971494908496e+01,-2.179301385536364677e+01,-7.158321170032904135e+00,7.154153363433435686e+01,-3.613328575976038337e+01
6.154328863355111423e+01,2.050885030965859457e+01,-4.646210316075811697e+00,5.678355351642965587e+01,3.322361182992030137e+01,-7.157562366157986133e+00
6.079700151321971902e+01,1.387865159925624603e+01,-3.309512244128590197e+01,5.829232304224071015e+01,2.079553790840006400e+01,-3.637698487113569001e+01
2.302533547552960513e+01,5.295547957519378457e+01,-7.996094141369229646e+01,2.816401240248775650e+01,5.995685974362255877e+01,-7.169552143602545868e+01
1.514629918111892870e+01,7.878355324021752892e+01,5.387214206548273410e+01,1.034440965780520472e+00,7.828000143830115576e+01,5.158721527656594930e+01
3.558701563728680295e+00,4.674125641278107679e+01,-6.806243418475830254e+01,-4.088241122367531344e-01,5.284682265584331162e+01,-7.390696892340631052e+01
5.000219038721886022e+01,4.066023453889710737e+01,-5.892664017760771600e+01,4.424753327951469828e+01,4.702908971183162379e+01,-6.704867210203929062e+01
7.130986840859833364e+01,9.706169127459318702e+00,2.135019248317645690e+01,7.275518870954505246e+01,8.966198961812931856e+00,3.022573926022501567e+01
7.519867946906635403e+00,7.823075993262862937e+01,2.873422521021031173e+01,-1.503138285041625943e+00,7.697118043900827900e+01,1.164107123670819277e+01
3.337376172568546906e+01,5.317145212233126017e+01,-7.582453888106262241e+01,2.816401240248775650e+01,5.995685974362255877e+01,-7.169552143602545868e+01
3.646635434657083863e+01,4.815653016655087981e+01,-8.784524560613114375e+01,3.186084049816496844e+01,5.156969114075133831e+01,-8.342484406883281167e+01
-3.538084392626399932e+01,5.595861925218697053e+01,-8.310806214608629006e+00,-2.036560030599825311e+01,6.552786648412822501e+01,-5.925974761688387105e+00
-7.098829556085922832e+01,7.954196723928129487e+00,-1.825390896708453781e+01,-7.163788631037267862e+01,6.752777980488517073e+00,-2.830224048972234741e+01
4.882661227853515840e+01,-4.101623108064195122e+01,1.162507937959505355e+01,5.983783615913966258e+01,-3.576357539868040902e+01,1.147111667692441905e+01
-9.026333284520930533e+00,5.828118959733773607e+01,-7.647950526741210808e+01,-3.937172444144864780e+00,6.089535435940617702e+01,-8.195369554203212203e+01
-7.902792353114806190e+01,-4.388846335788523589e+01,-4.038345003318277548e+01,-7.863643281118066852e+01,-4.196133806652923681e+01,-3.278556856280935961e+01
4.602477981211476532e+01,5.423739712495883225e+01,-4.383927340892439162e+01,4.526669428644431292e+01,5.262317921162188838e+01,-4.428807900499982253e+01
4.602477981211476532e+01,5.423739712495883225e+01,-4.383927340892439162e+01,4.923402426636852169e+01,4.584518695772827357e+01,-4.423597652079541120e+01
-6.710280988200771901e+01,1.612908583234949234e+01,-9.175664845412887516e+00,-6.857081706717148961e+01,8.690698659244617374e+00,-9.661043664326863123e+00
6.400146660756499273e+01,1.192405967586804749e+01,-1.644300279405361564e+01,6.687828046189727615e+01,6.366097807593471103e+00,-1.105391056810722716e+01
-7.762794942212438798e+01,-5.447916322037247028e+01,-4.721898787375238982e+01,-7.833396884992041009e+01,-4.511391458922166464e+01,-4.854453727263113905e+01
-3.134396044919207469e+01,5.846379152016780267e+01,-1.626827905689053777e+00,-3.538084392626399932e+01,5.595861925218697053e+01,-8.310806214608629006e+00
-7.601917251946120757e+01,-5.680469896257615225e+00,-5.131688302879576469e+01,-7.220994702949471389e+01,-1.032325994797891511e+01,-5.957713293202071725e+01
-3.184237001698225811e+01,6.535526441482825533e+01,-3.445208587914061837e+01,-3.355808868978266446e+01,6.336005261580366010e+01,-3.562038955582091404e+01
-3.184237001698225811e+01,6.535526441482825533e+01,-3.445208587914061837e+01,-2.526012289917537146e+01,6.736228917576106312e+01,-3.626181221468387861e+01
-2.356647513842997910e+01,-4.365779629527769856e+01,1.700942017456732103e+01,-2.123400316848948677e+01,-4.212726593156648391e+01,1.838408154001222883e+01
-2.356647513842997910e+01,-4.365779629527769856e+01,1.700942017456732103e+01,-1.479278897316404695e+01,-4.508344940346187002e+01,1.687904843899181628e+01
-6.493629545772716938e+01,1.243411571560459450e+01,-6.863710694769901144e-01,-6.857081706717148961e+01,8.690698659244617374e+00,-9.661043664326863123e+00
5.291401908355524597e+01,3.984438961620542585e+01,-1.070787893693130322e+01,5.381465279801989965e+01,4.366397338418072138e+01,-3.548722555914877397e+00
6.150703441955155171e+01,3.688682811930492988e+01,2.446211787591968445e+01,6.116902274682337293e+01,3.611427378921643339e+01,2.598101337100230168e+01
6.150703441955155171e+01,3.688682811930492988e+01,2.446211787591968445e+01,6.189583314892109200e+01,3.556820708811704179e+01,2.787260360776354773e+01
6.309595080937471323e+01,2.098593773557551145e+01,1.294799099039678225e+01,6.082172319975111208e+01,2.442637765711309683e+01,2.054950636792974183e+00
-1.479278897316404695e+01,-4.508344940346187002e+01,1.687904843899181628e+01,-2.123400316848948677e+01,-4.212726593156648391e+01,1.838408154001222883e+01
-3.284553456359907386e+01,5.440173964319652100e+01,2.267195888939137660e+01,-2.897451877498416550e+01,5.904924655038090719e+01,2.210899300695386671e+01
-5.102181538207876343e+01,2.959193960737913542e+01,3.663374842423567657e+01,-5.066191550753334383e+01,3.011798498276105818e+01,3.465563133001726470e+01
-5.102181538207876343e+01,2.959193960737913542e+01,3.663374842423567657e+01,-4.772745241184352949e+01,2.752119214787570201e+01,4.306281584085441949e+01
2.877176656382780706e+01,7.552266764243165653e+01,1.461855485035469115e+01,1.876149639226320431e+01,7.659877980396255737e+01,3.212069595707109926e+00
4.923402426636852169e+01,4.584518695772827357e+01,-4.423597652079541120e+01,4.526669428644431292e+01,5.262317921162188838e+01,-4.428807900499982253e+01
2.181379766853611901e+00,6.700097105302334910e+01,8.189978329490845965e+01,-3.203328111113870946e+00,7.316044913633484725e+01,7.334855196697743906e+01
6.915707011818481931e+01,-2.462732689793425411e+00,7.597704244683565378e+01,7.185464578337006003e+01,-4.142927188617524514e-01,7.792638571364518896e+01
-8.917906162562813321e+00,7.502887241252520312e+01,4.115826816568503688e+01,-6.203231551475866468e+00,7.439418794494891074e+01,5.733800437354206281e+01
-3.348316427716017074e+01,6.214649784149236211e+01,-2.766784930305570001e+01,-3.184237001698225811e+01,6.535526441482825533e+01,-3.445208587914061837e+01
1.091247042998592853e+01,7.852207790303997115e+01,3.931726536136741146e+01,7.519867946906635403e+00,7.823075993262862937e+01,2.873422521021031173e+01
2.877176656382780706e+01,7.552266764243165653e+01,1.461855485035469115e+01,2.593952279549064599e+01,7.467917917991454146e+01,5.412862672886912030e+00
-1.495914644074465194e+01,7.169287471624392083e+01,-2.122378048377902005e+01,-7.158321170032904135e+00,7.154153363433435686e+01,-3.613328575976038337e+01
7.130986840859833364e+01,9.706169127459318702e+00,2.135019248317645690e+01,7.792706952673833598e+01,2.117141559718472843e-01,2.022269754821016718e+01
3.409797603069125671e+01,-2.370180494263310678e+01,4.309276554493026623e+01,4.050837359466368071e+01,-2.113674601574480860e+01,3.627125347995093563e+01
-2.079188567133480348e+01,6.966485412634753516e+01,7.949818694527554186e+00,-2.137127149375742263e+01,6.805394303428676039e+01,5.445290849326037019e+00
-2.079188567133480348e+01,6.966485412634753516e+01,7.949818694527554186e+00,-1.050785230439842088e+01,7.464391274734066428e+01,1.579470716263143437e+01
-7.823074243311991438e+01,-1.628162240305733377e+01,-4.245649341598203819e+01,-7.906247478699896192e+01,-2.829000699441504452e+01,-3.458926143384923790e+01
3.835057802840088215e+01,6.082162971000018103e+01,-4.525364846224118764e+01,4.602477981211476532e+01,5.423739712495883225e+01,-4.383927340892439162e+01
6.177304166260287843e+01,2.668943580784632630e+01,2.159724057739871483e+01,6.150703441955155171e+01,3.688682811930492988e+01,2.446211787591968445e+01
-1.520169617483472102e+01,-5.443004907063658138e+00,4.804765005022489532e+01,-6.105553230758780536e+00,-1.488334899998281990e+01,4.100370441091467200e+01
6.189583314892109200e+01,3.556820708811704179e+01,2.787260360776354773e+01,6.116902274682337293e+01,3.611427378921643339e+01,2.598101337100230168e+01
3.294800627756827538e+01,7.277245207738624799e+01,8.432126536532402739e+00,3.282757523912268027e+01,6.661800365265445123e+01,-2.988804368204392325e+00
-5.728368111432932608e+01,3.255579419404517694e+01,-7.373907343077391374e+01,-5.806685226407004308e+01,2.723228875148802075e+01,-6.861720454553332615e+01
-6.778562083160818474e+01,-8.129449720168429394e+01,-2.454053761298342806e+01,-6.242606267847507695e+01,-9.041987321451998127e+01,-3.237514809889091083e+01
